Tick,0
Wolf,33,59,2
Wolf,48,40,11
Wolf,9,39,10
Wolf,13,65,16
Wolf,47,4,22
Wolf,49,52,26
Wolf,20,61,31
Wolf,40,47,4
Wolf,7,85,8
Wolf,49,73,23
Wolf,47,56,25
Wolf,22,39,11
Wolf,9,65,25
Wolf,27,82,35
Wolf,38,35,30
Wolf,40,55,2
Wolf,11,34,25
Wolf,8,78,4
Wolf,10,45,19
Wolf,14,52,20
Wolf,10,0,23
Wolf,16,5,19
Wolf,0,2,25
Wolf,28,41,35
Wolf,45,75,15
Sheep,46,77,0
Sheep,1,89,4
Sheep,15,9,5
Sheep,5,94,6
Sheep,19,37,2
Sheep,25,33,7
Sheep,16,39,0
Sheep,47,95,7
Sheep,11,97,3
Sheep,47,34,6
Sheep,48,81,2
Sheep,17,90,6
Sheep,28,32,5
Sheep,9,19,2
Sheep,26,85,4
Sheep,47,74,5
Sheep,8,67,2
Sheep,41,43,4
Sheep,10,51,1
Sheep,45,27,4
Sheep,26,1,6
Sheep,31,89,1
Sheep,16,99,5
Sheep,34,12,4
Sheep,31,18,4
Sheep,13,95,2
Sheep,19,6,6
Sheep,0,21,4
Sheep,43,67,4
Sheep,41,24,6
Sheep,45,84,4
Sheep,41,75,0
Sheep,22,9,3
Sheep,38,46,6
Sheep,3,87,7
Sheep,31,99,1
Sheep,16,59,0
Sheep,0,80,1
Sheep,2,83,4
Sheep,37,29,0
Sheep,2,12,4
Sheep,8,69,7
Sheep,25,59,6
Sheep,26,66,6
Sheep,8,42,1
Sheep,29,86,1
Sheep,16,70,5
Sheep,37,39,3
Sheep,2,15,4
Sheep,27,54,5
Patch,0,4
Patch,0,6
Patch,0,7
Patch,0,8
Patch,0,11
Patch,0,12
Patch,0,17
Patch,0,18
Patch,0,19
Patch,0,21
Patch,0,27
Patch,0,34
Patch,0,35
Patch,0,36
Patch,0,37
Patch,0,38
Patch,0,40
Patch,0,41
Patch,0,43
Patch,0,44
Patch,0,50
Patch,0,53
Patch,0,54
Patch,0,57
Patch,0,58
Patch,0,59
Patch,0,60
Patch,0,63
Patch,0,65
Patch,0,72
Patch,0,73
